"23","40","1","23","ιδου[2400](Behold,) η[3588](The) παρθενος[3933](Virgin) εν[1722](With) γαστρι[1064](&nbsp;) εξει[2192](Child Shall Be,) και[2532](And) τεξεται[5088](Shall Bring Forth) υιον[5207](A Son,) και[2532](And) καλεσουσιν[2564](&nbsp;) το[3588](They Shall Call) ονομα[3686](&nbsp;) αυτου[846](His Name) εμμανουηλ[1694](Emmanuel,) ο[3739](Which) εστιν[2076](Is,) μεθερμηνευομενον[3177](Being Interpreted,) μεθ[3326](With) ημων[2257](&nbsp;) ο[3588](Us) θεος[2316](God.) "
"24","40","1","24","διεγερθεις[1326](&nbsp;) δε[1161](&nbsp;) ο[3588](And Having Been Aroused) ιωσηφ[2501](Joseph) απο[575](From) του[3588](The) υπνου[5258](Sleep,) εποιησεν[4160](Did) ως[5613](As) προσεταξεν[4367](Had Ordered) αυτω[846](Him) ο[3588](The) αγγελος[32](Angel) κυριου[2962](Of ""the"" Lord,) και[2532](And) παρελαβεν[3880](&nbsp;) την[3588](Took To ""him"") γυναικα[1135](&nbsp;) αυτου[846](His Wife,) "
"25","40","1","25","και[2532](&nbsp;) ουκ[3756](And) εγινωσκεν[1097](Knew Not) αυτην[846](Her) εως[2193](&nbsp;) ου[3739](Until) ετεκεν[5088](&nbsp;) τον[3588](She Brought Forth) υιον[5207](&nbsp;) αυτης[846](Her Son) τον[3588](The) πρωτοτοκον[4416](Firstborn;) και[2532](And) εκαλεσεν[2564](&nbsp;) το[3588](He Called) ονομα[3686](&nbsp;) αυτου[846](His Name) ιησουν[2424](Jesus.) "
"26","40","2","1","του[3588](&nbsp;) δε[1161](Now) ιησου[2424](Jesus) γεννηθεντος[1080](Having Been Born) εν[1722](In) βηθλεεμ[965](&nbsp;) της[3588](Bethlehem) ιουδαιας[2449](Of Judea,) εν[1722](In) ημεραις[2250](""the"" Days) ηρωδου[2264](Of Herod) του[3588](The) βασιλεως[935](King,) ιδου[2400](Behold,) μαγοι[3097](Magi) απο[575](From) ανατολων[395](""the"" East) παρεγενοντο[3854](Arrived) εις[1519](At) ιεροσολυμα[2414](Jerusalem,) "
"27","40","2","2","λεγοντες[3004](Saying,) που[4226](Where) εστιν[2076](Is) ο[3588](He Who) τεχθεις[5088](Has Been Born) βασιλευς[935](King) των[3588](Of The) ιουδαιων[2453](Jews?) ειδομεν[1492](For We) γαρ[1063](Saw) αυτου[846](&nbsp;) τον[3588](His) αστερα[792](Star) εν[1722](In) τη[3588](The) ανατολη[395](East,) και[2532](And) ηλθομεν[2064](Are Come) προσκυνησαι[4352](To Do Homage) αυτω[846](To Him.) "
"28","40","2","3","ακουσας[191](Having Heard) δε[1161](But) ηρωδης[2264](Herod) ο[3588](The) βασιλευς[935](King) εταραχθη[5015](He Was Troubled,) και[2532](And) πασα[3956](All) ιεροσολυμα[2414](Jerusalem) μετ[3326](With) αυτου[846](Him.) "
"29","40","2","4","και[2532](And) συναγαγων[4863](Having Gathered Together) παντας[3956](All) τους[3588](The) αρχιερεις[749](Chief Priests) και[2532](And) γραμματεις[1122](Scribes) του[3588](Of The) λαου[2992](People,) επυνθανετο[4441](He Inquired) παρ[3844](Of) αυτων[846](Them) που[4226](Where) ο[3588](The) χριστος[5547](Christ) γενναται[1080](Should Be Born.) "
"30","40","2","5","οι[3588](&nbsp;) δε[1161](And They) ειπον[2036](Said) αυτω[846](To Him,) εν[1722](In) βηθλεεμ[965](&nbsp;) της[3588](Bethlehem) ιουδαιας[2449](Of Judea :) ουτως[3779](&nbsp;) γαρ[1063](For Thus It) γεγραπται[1125](Has Been Written) δια[1223](By) του[3588](The) προφητου[4396](Prophet,) "
"31","40","2","6","και[2532](And) συ[4771](Thou,) βηθλεεμ[965](Bethlehem,) γη[1093](Land) ιουδα[2448](Of Judea,) ουδαμως[3760](In No Wise) ελαχιστη[1646](Least) ει[1488](Art) εν[1722](Among) τοις[3588](The) ηγεμοσιν[2232](Governors) ιουδα[2448](Of Judea,) εκ[1537](Out) σου[4675](Of Thee) γαρ[1063](For) εξελευσεται[1831](Shall Go Forth) ηγουμενος[2233](A Leader,) οστις[3748](Who) ποιμανει[4165](&nbsp;) τον[3588](Shall Shepherd) λαον[2992](&nbsp;) μου[3450](&nbsp;) τον[3588](My People) ισραηλ[2474](Israel.) "
"32","40","2","7","τοτε[5119](Then) ηρωδης[2264](Herod,) λαθρα[2977](Secretly) καλεσας[2564](Having Called) τους[3588](The) μαγους[3097](Magi,) ηκριβωσεν[198](Inquired Accurately) παρ[3844](Of) αυτων[846](Them) τον[3588](The) χρονον[5550](Time) του[3588](Of The) φαινομενου[5316](Appearing) αστερος[792](Star.) "
"33","40","2","8","και[2532](And) πεμψας[3992](Having Sent) αυτους[846](Them) εις[1519](To) βηθλεεμ[965](Bethlehem,) ειπεν[2036](He Said,) πορευθεντες[4198](Having Gone,) ακριβως[199](Accurately) εξετασατε[1833](Inquire) περι[4012](For) του[3588](The) παιδιου[3813](Little Child;) επαν[1875](&nbsp;) δε[1161](And When) ευρητε[2147](Ye Shall Have Found ""him"") απαγγειλατε[518](Bring Word Back) μοι[3427](To Me,) οπως[3704](That) καγω[2504](I Also) ελθων[2064](Having Come) προσκυνησω[4352](May Do Homage) αυτω[846](To Him.) "
"34","40","2","9","οι[3588](&nbsp;) δε[1161](And They) ακουσαντες[191](Having Heard) του[3588](The) βασιλεως[935](King,) επορευθησαν[4198](Went Away;) και[2532](And) ιδου[2400](Behold,) ο[3588](The) αστηρ[792](Star,) ον[3739](Which) ειδον[1492](They Saw) εν[1722](In) τη[3588](The) ανατολη[395](East,) προηγεν[4254](Went Before) αυτους[846](Them,) εως[2193](Until) ελθων[2064](Having Come) εστη[2476](It Stood) επανω[1883](Over) ου[3757](Where) ην[2258](Was) το[3588](The) παιδιον[3813](Little Child.) "
"35","40","2","10","ιδοντες[1492](&nbsp;) δε[1161](And Having Seen) τον[3588](The) αστερα[792](Star,) εχαρησαν[5463](They Rejoiced ""with"") χαραν[5479](Joy) μεγαλην[3173](Great) σφοδρα[4970](Exceedingly.) "
